,logFC,AveExpr,t,P.Value,adj.P.Val,B
TMEM120A,-0.419340776,8.405440385,-1.836703673,0.076889848,0.198164501,-4.624338533
ANKRD54,-0.528483312,5.794228136,-1.836688413,0.076892167,0.198164501,-4.624363285
STK4,-0.496120819,7.26131769,-1.836301138,0.076951033,0.198263895,-4.624991376
ENTPD6,-0.481146658,8.610909549,-1.836256147,0.076957875,0.198263895,-4.625064338
DARS2,-0.555904945,7.437807072,-1.836131762,0.076976791,0.198277665,-4.625266044
MAPKAPK5,-0.440169684,6.919240878,-1.835908899,0.077010694,0.198330025,-4.625627415
ESCO1,-0.401748655,7.587924044,-1.835615252,0.077055384,0.198394796,-4.626103512
RNGTT,-0.475720976,7.378250329,-1.835565208,0.077063002,0.198394796,-4.626184644
NIPSNAP1,-0.534809503,6.534610246,-1.835295191,0.07710412,0.19840342,-4.626622368
KLHDC10,-0.547146579,8.243172658,-1.835152908,0.077125794,0.19840342,-4.626853003
ZFPL1,-0.495682715,5.984567919,-1.835133557,0.077128742,0.19840342,-4.626884368
GPR108,-0.502734679,6.979825812,-1.835060566,0.077139863,0.19840342,-4.627002677
SPRYD4,-0.545298942,6.907379281,-1.834965973,0.077154277,0.19840342,-4.627155995
CAPRIN1,-0.501519691,10.30873221,-1.834922892,0.077160843,0.19840342,-4.627225819
SLC1A3,-0.605473862,9.523399569,-1.834758126,0.077185958,0.198431611,-4.627492855
PAPSS1,-0.587240346,6.792363244,-1.833567469,0.077367657,0.198828755,-4.62942199
FABP3,-0.583392982,13.5482302,-1.833256473,0.077415177,0.198915888,-4.629925716
BLOC1S2,-0.569243785,6.5327984,-1.832713908,0.07749814,0.199094044,-4.630804357
NUCKS1,-0.557382498,11.37761629,-1.832385032,0.077548466,0.199188306,-4.631336847
AP2A2,-0.430608451,7.981405781,-1.832107702,0.077590925,0.199238386,-4.631785821
DNAJC27,-0.427579191,6.850223844,-1.832079544,0.077595237,0.199238386,-4.631831403
WAC,-0.48255644,9.860555006,-1.831895698,0.077623396,0.199265749,-4.632129002
SCAMP4,-0.476985102,5.983218589,-1.831831888,0.077633172,0.199265749,-4.632232288
APBA3,-0.389386052,5.208259982,-1.83169601,0.077653992,0.19928416,-4.632452217
CYP46A1,0.479677721,3.887943841,1.831554818,0.077675631,0.19928416,-4.632680734
DDX47,-0.470818233,7.353148203,-1.831518063,0.077681265,0.19928416,-4.63274022
NDUFB5,-0.764127439,9.865300407,-1.831225971,0.077726051,0.199364047,-4.633212918
SH3PXD2B,-0.614130125,6.875679175,-1.831028537,0.077756336,0.199406717,-4.633532394
MED28,-0.470918669,6.501783981,-1.830901448,0.077775836,0.19942172,-4.633738029
VAMP7,-0.717809994,7.570065396,-1.830727875,0.077802474,0.199455018,-4.634018858
WDR36,-0.551961832,8.078544807,-1.830605139,0.077821316,0.19946832,-4.634217423
KNTC1,-0.521342962,5.688448778,-1.830375676,0.077856551,0.199469077,-4.634588629
ADCY6,0.45034752,10.35601323,1.830266791,0.077873276,0.199469077,-4.634764761
SPTLC1,-0.518909558,7.731626094,-1.830259513,0.077874394,0.199469077,-4.634776532
TP53BP1,-0.460708814,9.11692685,-1.830191504,0.077884842,0.199469077,-4.634886539
WDFY1,-0.513220278,8.155129939,-1.83015874,0.077889876,0.199469077,-4.634939534
TTC32,0.43897756,4.369967262,1.830065376,0.077904222,0.199470852,-4.635090546
CBX1,-0.556013217,7.996623199,-1.829966218,0.07791946,0.199474911,-4.635250923
SEPTIN11,-0.639210429,9.01334072,-1.829440602,0.07800028,0.199611857,-4.636100933
MRPS10,-0.617539533,8.728017805,-1.829347745,0.078014565,0.19961345,-4.636251078
NOSIP,-0.424386227,6.929736931,-1.829185832,0.07803948,0.199642234,-4.636512871
DAP,-0.493937018,7.208199398,-1.828887955,0.078085333,0.199705493,-4.636994452
FRMD5,-0.554544538,8.529807512,-1.828847611,0.078091545,0.199705493,-4.637059671
ZNF763,0.451934491,4.961304742,1.828607678,0.078128499,0.199742534,-4.637447523
CASP9,-0.385561154,6.075881233,-1.828536671,0.078139438,0.199742534,-4.637562299
GTF2H2C,-0.510914395,3.779382584,-1.8284873,0.078147045,0.199742534,-4.637642099
CCNYL1,-0.489455682,6.31111482,-1.828333856,0.07817069,0.199768022,-4.637890107
LIPT2,-0.8668695,1.936943511,-1.827862419,0.078243376,0.199918805,-4.638651981
SLC5A9,0.706757188,3.203351622,1.827040739,0.078370201,0.200107193,-4.639979506
H2BC15,-0.574523828,3.999498052,-1.827017322,0.078373818,0.200107193,-4.640017332
LUC7L3,0.453264859,8.409049723,1.826973358,0.078380609,0.200107193,-4.640088347
WDR75,-0.457476033,7.300073045,-1.826948015,0.078384524,0.200107193,-4.640129284
SECISBP2L,-0.482068761,9.63846011,-1.826851922,0.07839937,0.200107193,-4.640284497
DDX41,-0.390927322,6.986659861,-1.826765671,0.078412697,0.200107193,-4.640423809
RPS6KA4,-0.434842245,6.599860304,-1.826687695,0.078424747,0.200107193,-4.640549749
CD151,-0.598173128,10.27225172,-1.826675192,0.07842668,0.200107193,-4.640569943
SUGT1,-0.503676785,8.012162835,-1.825818003,0.078559255,0.200410462,-4.641954126
CARD19,-0.517301204,5.641932646,-1.82562654,0.078588894,0.200451071,-4.64226323
RAB40B,-0.427766161,6.555043912,-1.825382234,0.078626726,0.200512563,-4.642657609
CLASP2,-0.501108888,9.839067282,-1.825093145,0.078671514,0.20057927,-4.643124228
ADCK1,-0.487678495,5.664562358,-1.82503618,0.078680342,0.20057927,-4.643216168
MPC2,-0.867314555,8.766228416,-1.824786741,0.078719008,0.200642831,-4.643618732
ADAM19,0.644586983,8.873549812,1.824486346,0.078765595,0.200726555,-4.644103476
ABCF1,-0.418971493,8.824880194,-1.824346839,0.078787238,0.200746695,-4.644328575
KLHL15,-0.506222348,6.087820272,-1.824199602,0.078810086,0.200769898,-4.644566133
NOMO1,-0.572326489,8.530328826,-1.823946585,0.078849363,0.200822548,-4.644974325
HLA-DPB1,-0.623110097,7.041622775,-1.823889382,0.078858245,0.200822548,-4.645066604
DDIT3,0.404542197,6.455569619,1.823789547,0.078873749,0.200827025,-4.645227651
PIK3R2,-0.406742665,7.520095033,-1.823483533,0.078921287,0.200894214,-4.645721252
STXBP5,-0.438464893,8.159434788,-1.823442663,0.078927638,0.200894214,-4.64578717
GLMN,-0.514914725,5.450433463,-1.823307681,0.078948616,0.200909571,-4.646004872
ITGAV,-0.743858575,12.15465676,-1.823226892,0.078961174,0.200909571,-4.646135164
GPBP1L1,-0.447917959,9.69118362,-1.823113011,0.078978879,0.200919628,-4.646318816
BBS1,-0.423120271,7.693700038,-1.822848425,0.079020027,0.20098931,-4.646745474
TMEM43,-0.603670799,9.226258255,-1.822488529,0.079076027,0.201096738,-4.647325745
GRINA,-0.436967252,8.229403541,-1.822026543,0.079147962,0.201225888,-4.648070489
EIF3F,-0.523776697,8.970742376,-1.821960861,0.079158194,0.201225888,-4.648176361
SPATA5,-0.408378002,7.037312346,-1.821854086,0.07917483,0.201225888,-4.648348461
DOCK7,-0.484457935,7.862144,-1.821808681,0.079181905,0.201225888,-4.648421642
GAREM2,-0.575332363,3.743662162,-1.821673419,0.079202985,0.201244453,-4.648639643
KATNBL1,-0.43633247,6.312376066,-1.821180994,0.079279767,0.201398005,-4.649433175
EHBP1,-0.430561155,7.500783648,-1.82108393,0.079294909,0.201398005,-4.649589571
EIF3K,-0.485451733,10.43487422,-1.821020716,0.079304772,0.201398005,-4.649691423
NDUFA13,-0.506404058,10.41533971,-1.82086767,0.079328656,0.201423647,-4.649938003
RGCC,-0.478547483,6.992347935,-1.820741939,0.079348281,0.201428573,-4.650140561
SNW1,-0.476076906,8.264503777,-1.820678596,0.07935817,0.201428573,-4.650242605
DAND5,-0.5180642,5.632401481,-1.820525148,0.07938213,0.201454389,-4.650489796
RALGPS1,0.371590054,7.389134419,1.82030815,0.079416024,0.201505402,-4.650839332
GPR137B,-0.569408766,7.77073246,-1.820030512,0.079459407,0.201580471,-4.651286499
IL15,-0.831237024,3.645911281,-1.819772613,0.079499724,0.201625186,-4.651701826
HSD17B1,-0.391149929,6.330342634,-1.819741214,0.079504633,0.201625186,-4.651752388
RFX5,-0.479770435,7.597390219,-1.819425617,0.079553997,0.201715358,-4.652260564
ZNF347,-0.393428705,6.502419093,-1.819162162,0.079595225,0.201755797,-4.65268473
HMGXB3,-0.400346905,7.940303596,-1.819147213,0.079597564,0.201755797,-4.652708796
SLF1,-0.421015596,6.319397197,-1.818934294,0.079630898,0.201805277,-4.653051559
MEIS3P2,-0.551572623,3.808927342,-1.81874548,0.079660468,0.201845202,-4.653355491
RPS27A,-0.776348308,10.39875968,-1.818490943,0.079700345,0.201911227,-4.65376518
NTNG2,0.817530902,4.393247123,1.818304309,0.079729596,0.201917695,-4.654065546
POLG,-0.388055412,8.163197446,-1.818298289,0.079730539,0.201917695,-4.654075234
METTL2A,-0.563761999,6.336467236,-1.818138696,0.079755559,0.201937169,-4.654332061
CBWD2,-0.469065305,6.734324573,-1.818072921,0.079765873,0.201937169,-4.654437906
PDIA5,-0.617338348,5.382889588,-1.817932705,0.079787863,0.201939874,-4.654663529
SYNJ2BP,-0.58767217,10.16146114,-1.817889844,0.079794586,0.201939874,-4.654732494
BICD2,-0.393054964,8.897777222,-1.817346895,0.079879791,0.202085498,-4.655606018
VANGL2,-0.411973822,4.978982023,-1.816525202,0.080008889,0.202329893,-4.656927614
C2orf74,-0.551609451,5.515884472,-1.816482159,0.080015656,0.202329893,-4.65699683
RHOJ,-0.457843243,6.255767655,-1.816467625,0.080017941,0.202329893,-4.657020201
VAT1,-0.515162576,8.680454259,-1.816291655,0.080045614,0.202362531,-4.65730316
VPS25,-0.527390657,7.128765664,-1.816197126,0.080060483,0.202362531,-4.657455155
DNAH1,0.559004976,6.820462163,1.816038352,0.080085462,0.202362531,-4.657710433
UFSP2,-0.655872272,7.815722367,-1.81603333,0.080086253,0.202362531,-4.657718508
GNAI2,-0.475873662,9.780181453,-1.815779288,0.080126235,0.202385785,-4.658126923
UBE2S,-0.531870307,5.679949722,-1.815719204,0.080135693,0.202385785,-4.658223511
C15orf61,-0.486467663,5.580313444,-1.815558077,0.080161064,0.202385785,-4.65848252
ASB5,-0.701461609,5.104851728,-1.815532922,0.080165025,0.202385785,-4.658522955
AIDA,-0.549003226,8.465087936,-1.815523092,0.080166573,0.202385785,-4.658538755
TBCA,-0.527284233,7.955205826,-1.815446913,0.080178571,0.202385785,-4.658661205
LZIC,-0.587599359,7.688994413,-1.814987154,0.080251014,0.202443665,-4.659400127
TMEM88,-0.420672784,6.086315286,-1.814920991,0.080261443,0.202443665,-4.65950645
LRRC40,-0.522385651,7.082778889,-1.814732265,0.0802912,0.202443665,-4.659809719
RALGDS,-0.389385145,8.070553229,-1.814706032,0.080295337,0.202443665,-4.659851871
ZNF583,-0.436163431,5.804620006,-1.814685994,0.080298497,0.202443665,-4.659884069
RBP1,-0.644482793,4.917892779,-1.814378383,0.080347022,0.202512368,-4.660378313
LRFN5,-0.58441146,2.983487601,-1.814337518,0.08035347,0.202512368,-4.660443967
IGF2,0.472819557,10.09120744,1.814116767,0.080388311,0.202565233,-4.660798606
SPTBN5,0.567971492,5.705893662,1.813860209,0.08042882,0.20263236,-4.661210727
SLC50A1,-0.528319939,5.326122564,-1.813514782,0.080483387,0.202734878,-4.66176553
TPD52,-0.525599425,6.62309434,-1.812995943,0.080565409,0.202906503,-4.662598699
NUMB,-0.368101526,8.051495229,-1.812877844,0.080584089,0.20291857,-4.662788322
RPL30,-0.715923758,10.3927397,-1.812535485,0.080638262,0.202977909,-4.663337965
ZBTB40,-0.379044103,8.606948841,-1.812525665,0.080639816,0.202977909,-4.66335373
ACVR1B,-0.44897762,6.781840087,-1.812465535,0.080649334,0.202977909,-4.663450256
UBE2G1,-0.560333228,9.215032252,-1.812217326,0.080688633,0.203017614,-4.663848683
ZNF510,-0.400697493,7.198236791,-1.81212961,0.080702525,0.203017614,-4.663989476
WIPF2,-0.389035829,7.244058722,-1.812102636,0.080706797,0.203017614,-4.664032769
SLC38A1,-0.624455963,11.49487545,-1.811886044,0.08074111,0.203066041,-4.664380393
EIF2B4,-0.404886615,6.845840424,-1.811805668,0.080753847,0.203066041,-4.664509385
TFG,-0.499154181,8.740727595,-1.811664795,0.080776174,0.203087231,-4.664735456
PHF11,-0.434548232,6.274288096,-1.811465026,0.080807844,0.203131901,-4.665056019
RPS3A,-0.766432349,10.97837157,-1.810937686,0.080891498,0.203307206,-4.665902092
OSCP1,-0.530618853,4.853905999,-1.810557845,0.0809518,0.203423769,-4.666511397
HMGB1,-0.56934972,10.11228877,-1.810413385,0.080974743,0.203441733,-4.6667431
VEGFC,-0.523907838,5.712793588,-1.810291448,0.080994114,0.203441733,-4.666938666
NDUFB2,-0.793366745,9.463685205,-1.810210626,0.081006956,0.203441733,-4.667068284
WNK1,-0.452916786,12.30332017,-1.810162219,0.081014648,0.203441733,-4.667145915
SLC33A1,-0.509906085,7.787927782,-1.80999848,0.081040671,0.20347211,-4.667408494
PHF20,-0.438241071,8.366146387,-1.809420739,0.08113255,0.203667793,-4.668334835
MIF4GD,-0.421052533,5.715693874,-1.808702999,0.081246817,0.203829543,-4.669485327
VPS54,-0.43306003,7.683196875,-1.8087013,0.081247088,0.203829543,-4.66948805
MRPL4,-0.404508734,7.668958403,-1.808695174,0.081248064,0.203829543,-4.669497868
NDUFA2,-0.536133731,7.988559571,-1.808612118,0.081261296,0.203829543,-4.669630978
PARP8,-0.559505708,5.981973487,-1.807625759,0.081418577,0.204175319,-4.671211405
DYNC1I2,-0.546021821,9.342564757,-1.807361918,0.081460692,0.204245874,-4.671634039
PHTF2,-0.618046706,8.428267242,-1.807087285,0.08150455,0.204320774,-4.672073909
FHOD3,0.413348498,11.91664804,1.806354857,0.081621614,0.204544044,-4.673246756
NEDD9,-0.589716077,8.644511242,-1.806179942,0.081649592,0.204579066,-4.673526794
NOL3,-0.386627263,7.570590632,-1.805905134,0.081693564,0.204654145,-4.67396672
RFC3,-0.47749646,5.660921644,-1.805633167,0.081737102,0.204662848,-4.674402045
DMAC2,-0.408026573,8.47551675,-1.805569099,0.081747361,0.204662848,-4.674504588
DHX40,-0.636195456,8.183788795,-1.805525247,0.081754384,0.204662848,-4.674574774
SDHAF3,-0.823474725,5.509436252,-1.805315402,0.081787997,0.204662848,-4.674910612
ZNF584,-0.413731072,6.770702097,-1.805201412,0.081806261,0.204662848,-4.675093032
GUSB,-0.431606834,6.430414013,-1.805183254,0.08180917,0.204662848,-4.675122089
TBC1D2B,-0.475051434,7.752273504,-1.805111343,0.081820694,0.204662848,-4.675237162
ANXA1,-0.695244748,8.27742642,-1.80511029,0.081820863,0.204662848,-4.675238847
ZNF653,-0.52242667,3.381401288,-1.805096244,0.081823114,0.204662848,-4.675261324
TMEM14A,-0.655489691,4.738010114,-1.804958903,0.081845128,0.204682868,-4.675481088
PRR34,0.697884045,2.289019226,1.804823878,0.081866775,0.204701965,-4.675697134
SDHAF1,-0.426969352,5.142516786,-1.804587487,0.081904685,0.204761713,-4.67607534
TMEM170B,-0.636768394,6.870863133,-1.804429896,0.081929966,0.204789873,-4.676327451
ZUP1,-0.458463471,5.300569054,-1.804039361,0.081992646,0.204876443,-4.676952147
SPAG9,-0.444060235,10.00116935,-1.80363358,0.082057817,0.205004224,-4.67760112
ELOVL4,-0.87773966,1.920308032,-1.803534301,0.082073768,0.205009018,-4.67775988
MED6,-0.378784987,6.549884216,-1.803295408,0.082112162,0.205069368,-4.678141876
ZEB2,-0.482059161,10.29779089,-1.803209326,0.082126001,0.205069368,-4.678279512
WASHC4,-0.499808553,9.050071461,-1.803095533,0.082144297,0.205076021,-4.67846145
DDX24,-0.453971483,10.57531828,-1.803000341,0.082159606,0.205076021,-4.67861364
GLUD2,-0.72207605,2.894738608,-1.802930896,0.082170775,0.205076021,-4.678724663
RNF25,-0.431743575,5.900625372,-1.801952626,0.082328257,0.205433959,-4.680288277
CGGBP1,-0.566783948,9.117638207,-1.80036849,0.082583817,0.20603647,-4.682818866
TMUB2,-0.408846289,6.882707773,-1.800183296,0.082613738,0.206075928,-4.683114591
VDAC3,-0.643169721,10.30845512,-1.79986009,0.082665978,0.20613585,-4.683630644
KMT5C,0.544932438,3.989225102,1.799623544,0.08270423,0.206179025,-4.684008282
VLDLR,-0.563360251,9.953287666,-1.799578489,0.082711517,0.206179025,-4.684080207
CMTM1,-0.780072078,1.635272547,-1.799268868,0.082761612,0.206233523,-4.68457444
FAM162A,-0.553955311,8.618477192,-1.799106279,0.082787928,0.206263921,-4.684833946
MTX2,-0.618430978,8.034440803,-1.798884129,0.082823896,0.206318351,-4.685188487
MBNL1,-0.536919777,11.03320818,-1.798662212,0.08285984,0.206371513,-4.685542621
SMAD4,-0.532882329,9.565321088,-1.798535709,0.082880336,0.206371513,-4.68574448
HLA-B,-0.458273183,10.51947758,-1.798490795,0.082887614,0.206371513,-4.685816146
ZBTB44,-0.577249882,9.486185643,-1.797759431,0.083006201,0.206631554,-4.686982925
POMT2,-0.381500803,6.325800387,-1.797602864,0.083031606,0.206652228,-4.687232656
VPS51,-0.419416456,8.555341166,-1.797533924,0.083042795,0.206652228,-4.687342612
UBL7,-0.526598488,7.718207206,-1.797331983,0.083075576,0.206690846,-4.687664681
PNKD,-0.460150297,7.669972251,-1.797264043,0.083086608,0.206690846,-4.68777303
KIFBP,-0.527739418,8.749499689,-1.796668669,0.083183331,0.206896233,-4.688722377
SBF1,-0.453714377,9.279071503,-1.796393649,0.083228043,0.206972206,-4.689160826
ARR3,0.686858565,1.835912105,1.796280739,0.083246406,0.206979989,-4.689340815
BCL6B,0.471010872,7.459278757,1.796200195,0.083259507,0.206979989,-4.689469206
DNAJC25,-0.588143977,7.980415261,-1.795973787,0.083296343,0.20701176,-4.689830085
SC5D,-0.619027849,7.856895914,-1.795893831,0.083309355,0.20701176,-4.689957521
LIFR,-0.565457118,10.19695592,-1.795860408,0.083314795,0.20701176,-4.69001079
PTGER4,-0.577721768,6.697748611,-1.795399599,0.083389824,0.207097247,-4.690745139
IRAK3,-0.47020064,7.260043262,-1.795390653,0.083391281,0.207097247,-4.690759395
BAIAP2,-0.481361606,5.711970307,-1.795387927,0.083391725,0.207097247,-4.690763739
MRPL38,-0.417444622,7.938810098,-1.794962273,0.083461083,0.20718654,-4.69144193
SNX12,-0.475875967,7.915877847,-1.794893256,0.083472334,0.20718654,-4.691551884
RAB22A,-0.550277091,7.97820168,-1.794810137,0.083485885,0.20718654,-4.691684297
VPS72,-0.461505835,6.977349491,-1.794795879,0.08348821,0.20718654,-4.691707011
FHIT,-0.571790455,4.27524458,-1.794732242,0.083498586,0.20718654,-4.691808386
ZNF174,-0.404379667,5.964479205,-1.794558692,0.08352689,0.207221577,-4.692084838
CABLES2,-0.387191079,6.573715651,-1.794375038,0.083556851,0.207250543,-4.692377363
ASNS,-0.632752828,5.559303176,-1.794313228,0.083566937,0.207250543,-4.692475808
BOLA1,-0.490967463,5.493054957,-1.793874849,0.083638497,0.207357643,-4.693173944
IPO4,-0.471106086,6.574352735,-1.79374245,0.08366012,0.207357643,-4.693384769
PSMD10,-0.642828137,6.512962207,-1.793682301,0.083669945,0.207357643,-4.693480543
EGFLAM,-0.373615242,7.691625728,-1.793624021,0.083679466,0.207357643,-4.693573339
RUNDC1,-0.418545576,6.900031339,-1.793614106,0.083681086,0.207357643,-4.693589126
DSP,-0.554791528,13.19698451,-1.793085353,0.083767506,0.207468565,-4.694430913
PLA1A,-0.719588631,3.822556608,-1.793015642,0.083778905,0.207468565,-4.69454188
EIF4E2,-0.446554735,7.686325181,-1.792961047,0.083787834,0.207468565,-4.694628782
MRPL13,-0.636268179,7.137782166,-1.792958375,0.083788271,0.207468565,-4.694633036
PIK3C3,-0.435109064,7.888501253,-1.79269804,0.083830857,0.207517591,-4.6950474
PABPC1,-0.470544328,9.715102292,-1.792262771,0.083902101,0.207658767,-4.695740095
GIPC3,0.637664113,2.8313971,1.792058579,0.083935541,0.207671451,-4.696065006
RPS3,-0.518140279,10.30065898,-1.791891804,0.083962861,0.207696814,-4.696330355
NFIA,-0.477006456,11.04214593,-1.791816689,0.083975169,0.207696814,-4.696449861
UROD,-0.496331863,8.327351605,-1.791735006,0.083988554,0.207696814,-4.696579812
MYL2,0.586242431,15.18585284,1.791623068,0.084006901,0.207704223,-4.696757891
UQCRH,-0.619492326,10.82585895,-1.791543259,0.084019983,0.207704223,-4.69688485
NUP210L,0.855600823,2.198371882,1.791010816,0.084107307,0.20782832,-4.697731743
ORAI2,-0.54902111,5.402568964,-1.790999058,0.084109237,0.20782832,-4.697750443
ARL6IP1,-0.747252217,7.975521602,-1.790915635,0.084122926,0.20782832,-4.697883115
UCP3,0.688906023,3.320521963,1.79082338,0.084138067,0.20782832,-4.698029828
STAT2,-0.42329959,8.426332127,-1.79080363,0.084141308,0.20782832,-4.698061235
TRAF3IP2,-0.412346495,6.55457967,-1.789802739,0.084305727,0.208187615,-4.699652551
TADA1,-0.500637702,6.28130968,-1.789744689,0.084315272,0.208187615,-4.699744823
RRP1,-0.451917575,5.78499288,-1.789626846,0.08433465,0.208190974,-4.699932132
GPR146,-0.480847655,5.838716892,-1.789563115,0.084345132,0.208190974,-4.700033426
GIMAP6,-0.465371075,8.582186303,-1.789232448,0.084399533,0.208290064,-4.700558945
ATP6V0E2-AS1,0.373833638,4.542664003,1.789117391,0.084418469,0.208301611,-4.700741783
DGAT2,-0.626423714,5.565131642,-1.788931167,0.084449126,0.20832837,-4.701037694
MOXD1,-0.83239551,5.745173216,-1.788878289,0.084457833,0.20832837,-4.701121714
SLCO3A1,-0.377271943,8.105484301,-1.788575563,0.084507693,0.208405905,-4.701602684
ENOPH1,-0.625258855,6.878464319,-1.788514244,0.084517795,0.208405905,-4.7017001
LDLRAD3,-0.595059188,4.737453956,-1.78831073,0.084551332,0.20845342,-4.702023399
ILDR2,0.491701409,5.160514589,1.787885879,0.08462138,0.208545767,-4.702698215
TPM2,-0.402875139,11.71185014,-1.787860606,0.084625549,0.208545767,-4.702738354
SOCS2,0.43867444,7.144014436,1.787823845,0.084631612,0.208545767,-4.702796737
EMC3-AS1,0.656508294,2.309245085,1.787652861,0.08465982,0.208550942,-4.703068279
PCMTD1-DT,-0.411925263,4.347652704,-1.787638068,0.084662261,0.208550942,-4.703091771
YTHDF1,-0.412258677,7.671861928,-1.78707933,0.084754497,0.208742953,-4.703978959
TSC22D2,0.38950672,8.110907288,1.786649062,0.084825583,0.20884762,-4.704662009
QPCTL,-0.63007599,3.151531477,-1.786478472,0.084853781,0.208881845,-4.704932785
OTUD6B,-0.451582612,6.753705973,-1.7863003,0.084883241,0.208919164,-4.705215575
VEGFD,-1.021096273,5.176764597,-1.785997649,0.084933303,0.209007169,-4.705695882
GJD3,-0.510557518,2.59069019,-1.785863779,0.084955455,0.209026473,-4.705908312
NCF4,-0.768602718,3.984088442,-1.785283229,0.085051576,0.209211081,-4.706829411
ARL6IP4,-0.421773054,8.652072528,-1.785237655,0.085059125,0.209211081,-4.706901709
CANT1,-0.418570646,7.374084216,-1.785102082,0.085081587,0.209231104,-4.707116771
